#imageName, isWithoutDysgraphia,diffAngle, performanceTime 
tumor_1_[0].png,1,0,0.404
tumor_1_[1].png,1,0,1.106
tumor_1_[2].png,1,0,1.288
tumor_1_[3].png,1,0,0.867
tumor_1_[4].png,1,0,0.582
tumor_0_[0].png,0,2.039,2.449
tumor_0_[1].png,0,3.377,2.174
tumor_0_[2].png,0,2.34,2.478
tumor_0_[3].png,0,1.459,2.84
tumor_0_[4].png,0,1.566,2.638
sorts_1_[0].png,1,0,1.967
sorts_1_[1].png,1,0,2.109
sorts_1_[2].png,1,0,1.674
sorts_1_[3].png,1,0,1.049
sorts_1_[4].png,1,0,0.832
sorts_0_[0].png,0,0.486,1.942
sorts_0_[1].png,0,0.561,3.116
sorts_0_[2].png,0,2.737,3.106
sorts_0_[3].png,0,2.06,1.765
sorts_0_[4].png,0,7.29,2.611
infants_1_[0].png,1,0,1.189
infants_1_[1].png,1,0,1.042
infants_1_[2].png,1,0,1.056
infants_1_[3].png,1,0,0.716
infants_1_[4].png,1,0,0.569
infants_0_[0].png,0,2.048,2.382
infants_0_[1].png,0,0.094,2.385
infants_0_[2].png,0,0.527,2.564
infants_0_[3].png,0,9.569,2.871
infants_0_[4].png,0,11.946,2.108
ugly_1_[0].png,1,0,1.072
ugly_1_[1].png,1,0,0.39
ugly_1_[2].png,1,0,1.839
ugly_1_[3].png,1,0,1.025
ugly_1_[4].png,1,0,1.068
ugly_0_[0].png,0,15.987,2.009
ugly_0_[1].png,0,12.016,2.199
ugly_0_[2].png,0,9.252,3.085
ugly_0_[3].png,0,4.007,1.572
ugly_0_[4].png,0,7.989,2.13
elliott_1_[0].png,1,0,1.997
elliott_1_[1].png,1,0,0.304
elliott_1_[2].png,1,0,1.432
elliott_1_[3].png,1,0,0.834
elliott_1_[4].png,1,0,0.566
elliott_0_[0].png,0,3.777,2.745
elliott_0_[1].png,0,13.656,2.23
elliott_0_[2].png,0,5.876,2.97
elliott_0_[3].png,0,0.999,3.099
elliott_0_[4].png,0,3.82,2.414
integrating_1_[0].png,1,0,0.405
integrating_1_[1].png,1,0,0.838
integrating_1_[2].png,1,0,2.331
integrating_1_[3].png,1,0,0.757
integrating_1_[4].png,1,0,0.677
integrating_0_[0].png,0,1.392,1.817
integrating_0_[1].png,0,1.11,1.701
integrating_0_[2].png,0,0.79,2.192
integrating_0_[3].png,0,1.568,1.781
integrating_0_[4].png,0,7.135,1.785
gothic_1_[0].png,1,0,1.967
gothic_1_[1].png,1,0,2.109
gothic_1_[2].png,1,0,1.674
gothic_1_[3].png,1,0,1.049
gothic_1_[4].png,1,0,0.832
gothic_0_[0].png,0,4.158,1.942
gothic_0_[1].png,0,8.035,3.116
gothic_0_[2].png,0,28.924,3.106
gothic_0_[3].png,0,1.363,1.765
gothic_0_[4].png,0,11.873,2.611
deposits_1_[0].png,1,0,0.953
deposits_1_[1].png,1,0,2.045
deposits_1_[2].png,1,0,0.22
deposits_1_[3].png,1,0,0.727
deposits_1_[4].png,1,0,0.57
deposits_0_[0].png,0,0.266,2.602
deposits_0_[1].png,0,4.212,1.796
deposits_0_[2].png,0,13.077,2.237
deposits_0_[3].png,0,7.535,2.178
deposits_0_[4].png,0,6.774,1.977
recovered_1_[0].png,1,0,0.975
recovered_1_[1].png,1,0,0.899
recovered_1_[2].png,1,0,0.685
recovered_1_[3].png,1,0,1.543
recovered_1_[4].png,1,0,1.431
recovered_0_[0].png,0,0.529,2.296
recovered_0_[1].png,0,3.602,2.147
recovered_0_[2].png,0,1.699,2.238
recovered_0_[3].png,0,2.983,2.336
recovered_0_[4].png,0,5.413,1.898
vsnet_1_[0].png,1,0,1.933
vsnet_1_[1].png,1,0,1.359
vsnet_1_[2].png,1,0,0.78
vsnet_1_[3].png,1,0,2.22
vsnet_1_[4].png,1,0,1.08
vsnet_0_[0].png,0,4.069,2.03
vsnet_0_[1].png,0,2.507,1.839
vsnet_0_[2].png,0,5.537,1.531
vsnet_0_[3].png,0,2.485,1.72
vsnet_0_[4].png,0,8.29,2.667
cylinder_1_[0].png,1,0,0.405
cylinder_1_[1].png,1,0,0.838
cylinder_1_[2].png,1,0,2.331
cylinder_1_[3].png,1,0,0.757
cylinder_1_[4].png,1,0,0.677
cylinder_0_[0].png,0,3.481,1.817
cylinder_0_[1].png,0,16.572,1.701
cylinder_0_[2].png,0,3.819,2.192
cylinder_0_[3].png,0,0.69,1.781
cylinder_0_[4].png,0,3.318,1.785
fraser_1_[0].png,1,0,1.219
fraser_1_[1].png,1,0,1.42
fraser_1_[2].png,1,0,1.107
fraser_1_[3].png,1,0,0.652
fraser_1_[4].png,1,0,1.472
fraser_0_[0].png,0,1.933,2.466
fraser_0_[1].png,0,1.618,2.322
fraser_0_[2].png,0,4.574,2.228
fraser_0_[3].png,0,2.103,1.963
fraser_0_[4].png,0,3.292,2.347
beverly_1_[0].png,1,0,1.534
beverly_1_[1].png,1,0,1.412
beverly_1_[2].png,1,0,2.801
beverly_1_[3].png,1,0,0.242
beverly_1_[4].png,1,0,0.923
beverly_0_[0].png,0,3.587,2.602
beverly_0_[1].png,0,10.564,2.441
beverly_0_[2].png,0,0.516,1.707
beverly_0_[3].png,0,9.172,1.452
beverly_0_[4].png,0,5.912,2.426
limiting_1_[0].png,1,0,1.966
limiting_1_[1].png,1,0,0.557
limiting_1_[2].png,1,0,1.136
limiting_1_[3].png,1,0,0.714
limiting_1_[4].png,1,0,0.805
limiting_0_[0].png,0,9.333,2.28
limiting_0_[1].png,0,6.365,2.479
limiting_0_[2].png,0,4.295,3.164
limiting_0_[3].png,0,18.612,2.521
limiting_0_[4].png,0,0.294,2.19
witch_1_[0].png,1,0,1.933
witch_1_[1].png,1,0,1.359
witch_1_[2].png,1,0,0.78
witch_1_[3].png,1,0,2.22
witch_1_[4].png,1,0,1.08
witch_0_[0].png,0,1.051,2.03
witch_0_[1].png,0,4.944,1.839
witch_0_[2].png,0,1.405,1.531
witch_0_[3].png,0,2.247,1.72
witch_0_[4].png,0,11.586,2.667
justify_1_[0].png,1,0,1.189
justify_1_[1].png,1,0,1.042
justify_1_[2].png,1,0,1.056
justify_1_[3].png,1,0,0.716
justify_1_[4].png,1,0,0.569
justify_0_[0].png,0,5.395,2.382
justify_0_[1].png,0,0.5,2.385
justify_0_[2].png,0,4.017,2.564
justify_0_[3].png,0,9.241,2.871
justify_0_[4].png,0,4.763,2.108
mistress_1_[0].png,1,0,1.329
mistress_1_[1].png,1,0,0.402
mistress_1_[2].png,1,0,1.398
mistress_1_[3].png,1,0,1.304
mistress_1_[4].png,1,0,1.4
mistress_0_[0].png,0,3.737,1.906
mistress_0_[1].png,0,2.258,2.831
mistress_0_[2].png,0,9.365,1.796
mistress_0_[3].png,0,2.469,2.619
mistress_0_[4].png,0,11.68,2.758
buck_1_[0].png,1,0,1.966
buck_1_[1].png,1,0,0.557
buck_1_[2].png,1,0,1.136
buck_1_[3].png,1,0,0.714
buck_1_[4].png,1,0,0.805
buck_0_[0].png,0,2.984,2.28
buck_0_[1].png,0,3.781,2.479
buck_0_[2].png,0,3.022,3.164
buck_0_[3].png,0,7.291,2.521
buck_0_[4].png,0,6.55,2.19
dispatch_1_[0].png,1,0,0.253
dispatch_1_[1].png,1,0,0.911
dispatch_1_[2].png,1,0,1.567
dispatch_1_[3].png,1,0,1.838
dispatch_1_[4].png,1,0,1.184
dispatch_0_[0].png,0,2.038,1.784
dispatch_0_[1].png,0,0.649,2.253
dispatch_0_[2].png,0,3.68,2.047
dispatch_0_[3].png,0,2.116,1.893
dispatch_0_[4].png,0,1.218,2.231
upgrading_1_[0].png,1,0,1.967
upgrading_1_[1].png,1,0,2.109
upgrading_1_[2].png,1,0,1.674
upgrading_1_[3].png,1,0,1.049
upgrading_1_[4].png,1,0,0.832
upgrading_0_[0].png,0,6.028,1.942
upgrading_0_[1].png,0,6.351,3.116
upgrading_0_[2].png,0,0.396,3.106
upgrading_0_[3].png,0,0.049,1.765
upgrading_0_[4].png,0,1.744,2.611
encounter_1_[0].png,1,0,1.623
encounter_1_[1].png,1,0,0.83
encounter_1_[2].png,1,0,0.584
encounter_1_[3].png,1,0,0.258
encounter_1_[4].png,1,0,0.937
encounter_0_[0].png,0,2.692,2.612
encounter_0_[1].png,0,3.813,2.007
encounter_0_[2].png,0,2.972,2.526
encounter_0_[3].png,0,0.629,2.408
encounter_0_[4].png,0,0.971,2.176
indication_1_[0].png,1,0,0.253
indication_1_[1].png,1,0,0.911
indication_1_[2].png,1,0,1.567
indication_1_[3].png,1,0,1.838
indication_1_[4].png,1,0,1.184
indication_0_[0].png,0,1.801,1.784
indication_0_[1].png,0,3.435,2.253
indication_0_[2].png,0,3.431,2.047
indication_0_[3].png,0,2.02,1.893
indication_0_[4].png,0,6.804,2.231
revisions_1_[0].png,1,0,1.571
revisions_1_[1].png,1,0,1.73
revisions_1_[2].png,1,0,1.05
revisions_1_[3].png,1,0,0.92
revisions_1_[4].png,1,0,0.451
revisions_0_[0].png,0,1.388,1.617
revisions_0_[1].png,0,1.611,2.403
revisions_0_[2].png,0,1.543,2.408
revisions_0_[3].png,0,9.003,2.385
revisions_0_[4].png,0,4.077,2.04
blades_1_[0].png,1,0,0.405
blades_1_[1].png,1,0,0.838
blades_1_[2].png,1,0,2.331
blades_1_[3].png,1,0,0.757
blades_1_[4].png,1,0,0.677
blades_0_[0].png,0,11.984,1.817
blades_0_[1].png,0,6.662,1.701
blades_0_[2].png,0,0.177,2.192
blades_0_[3].png,0,12.2,1.781
blades_0_[4].png,0,3.263,1.785
trustees_1_[0].png,1,0,0.899
trustees_1_[1].png,1,0,1.357
trustees_1_[2].png,1,0,1.337
trustees_1_[3].png,1,0,1.097
trustees_1_[4].png,1,0,0.875
trustees_0_[0].png,0,1.398,1.971
trustees_0_[1].png,0,7.072,2.381
trustees_0_[2].png,0,3.745,2.058
trustees_0_[3].png,0,4.339,2.733
trustees_0_[4].png,0,2.117,2.137
eh_1_[0].png,1,0,1.571
eh_1_[1].png,1,0,1.73
eh_1_[2].png,1,0,1.05
eh_1_[3].png,1,0,0.92
eh_1_[4].png,1,0,0.451
eh_0_[0].png,0,13.598,1.617
eh_0_[1].png,0,1.72,2.403
eh_0_[2].png,0,10.742,2.408
eh_0_[3].png,0,15.717,2.385
eh_0_[4].png,0,25.044,2.04
papua_1_[0].png,1,0,0.462
papua_1_[1].png,1,0,0.618
papua_1_[2].png,1,0,1.407
papua_1_[3].png,1,0,1.352
papua_1_[4].png,1,0,0.962
papua_0_[0].png,0,1.313,2.333
papua_0_[1].png,0,10.01,2.294
papua_0_[2].png,0,9.125,1.678
papua_0_[3].png,0,1.148,3.043
papua_0_[4].png,0,3.916,2.163
pgp_1_[0].png,1,0,1.933
pgp_1_[1].png,1,0,1.359
pgp_1_[2].png,1,0,0.78
pgp_1_[3].png,1,0,2.22
pgp_1_[4].png,1,0,1.08
pgp_0_[0].png,0,5.809,2.03
pgp_0_[1].png,0,4.422,1.839
pgp_0_[2].png,0,0.426,1.531
pgp_0_[3].png,0,1.617,1.72
pgp_0_[4].png,0,2.207,2.667
watts_1_[0].png,1,0,1.215
watts_1_[1].png,1,0,0.898
watts_1_[2].png,1,0,0.927
watts_1_[3].png,1,0,1.39
watts_1_[4].png,1,0,1.378
watts_0_[0].png,0,0.269,2.497
watts_0_[1].png,0,2.649,1.965
watts_0_[2].png,0,10.331,2.672
watts_0_[3].png,0,2.907,1.614
watts_0_[4].png,0,13.525,2.093
congratulations_1_[0].png,1,0,0.462
congratulations_1_[1].png,1,0,0.618
congratulations_1_[2].png,1,0,1.407
congratulations_1_[3].png,1,0,1.352
congratulations_1_[4].png,1,0,0.962
congratulations_0_[0].png,0,0.139,2.333
congratulations_0_[1].png,0,4.228,2.294
congratulations_0_[2].png,0,0.241,1.678
congratulations_0_[3].png,0,3.214,3.043
congratulations_0_[4].png,0,5.736,2.163
loops_1_[0].png,1,0,1.966
loops_1_[1].png,1,0,0.557
loops_1_[2].png,1,0,1.136
loops_1_[3].png,1,0,0.714
loops_1_[4].png,1,0,0.805
loops_0_[0].png,0,4.401,2.28
loops_0_[1].png,0,0.527,2.479
loops_0_[2].png,0,1.474,3.164
loops_0_[3].png,0,0.443,2.521
loops_0_[4].png,0,16.089,2.19
restored_1_[0].png,1,0,2.88
restored_1_[1].png,1,0,0.366
restored_1_[2].png,1,0,0.758
restored_1_[3].png,1,0,0.627
restored_1_[4].png,1,0,0.844
restored_0_[0].png,0,0.01,2.479
restored_0_[1].png,0,4.019,2.767
restored_0_[2].png,0,4.043,2.119
restored_0_[3].png,0,9.9,2.139
restored_0_[4].png,0,0.367,2.168
duncan_1_[0].png,1,0,0.303
duncan_1_[1].png,1,0,1.538
duncan_1_[2].png,1,0,0.618
duncan_1_[3].png,1,0,1.208
duncan_1_[4].png,1,0,0.385
duncan_0_[0].png,0,2.504,2.726
duncan_0_[1].png,0,4.243,2.464
duncan_0_[2].png,0,0.692,2.707
duncan_0_[3].png,0,3.977,3.147
duncan_0_[4].png,0,12.073,3.067
tba_1_[0].png,1,0,2.88
tba_1_[1].png,1,0,0.366
tba_1_[2].png,1,0,0.758
tba_1_[3].png,1,0,0.627
tba_1_[4].png,1,0,0.844
tba_0_[0].png,0,7.522,2.479
tba_0_[1].png,0,4.03,2.767
tba_0_[2].png,0,6.397,2.119
tba_0_[3].png,0,1.384,2.139
tba_0_[4].png,0,0.481,2.168
surge_1_[0].png,1,0,0.253
surge_1_[1].png,1,0,0.911
surge_1_[2].png,1,0,1.567
surge_1_[3].png,1,0,1.838
surge_1_[4].png,1,0,1.184
surge_0_[0].png,0,2.291,1.784
surge_0_[1].png,0,3.931,2.253
surge_0_[2].png,0,1.071,2.047
surge_0_[3].png,0,0.19,1.893
surge_0_[4].png,0,4.13,2.231
hint_1_[0].png,1,0,0.538
hint_1_[1].png,1,0,0.661
hint_1_[2].png,1,0,2.554
hint_1_[3].png,1,0,1.188
hint_1_[4].png,1,0,1.374
hint_0_[0].png,0,14.301,2.082
hint_0_[1].png,0,1.757,1.859
hint_0_[2].png,0,0.324,2.962
hint_0_[3].png,0,4.361,2.82
hint_0_[4].png,0,4.924,3.166
cohen_1_[0].png,1,0,0.538
cohen_1_[1].png,1,0,0.661
cohen_1_[2].png,1,0,2.554
cohen_1_[3].png,1,0,1.188
cohen_1_[4].png,1,0,1.374
cohen_0_[0].png,0,9.508,2.082
cohen_0_[1].png,0,4.254,1.859
cohen_0_[2].png,0,5.732,2.962
cohen_0_[3].png,0,12.492,2.82
cohen_0_[4].png,0,1.47,3.166
reprints_1_[0].png,1,0,0.598
reprints_1_[1].png,1,0,1.824
reprints_1_[2].png,1,0,0.471
reprints_1_[3].png,1,0,1.132
reprints_1_[4].png,1,0,1.131
reprints_0_[0].png,0,6.032,2.23
reprints_0_[1].png,0,6.618,2.467
reprints_0_[2].png,0,0.179,2.0
reprints_0_[3].png,0,3.097,1.666
reprints_0_[4].png,0,2.098,1.781
armor_1_[0].png,1,0,0.336
armor_1_[1].png,1,0,1.94
armor_1_[2].png,1,0,1.621
armor_1_[3].png,1,0,0.914
armor_1_[4].png,1,0,0.899
armor_0_[0].png,0,0.499,2.806
armor_0_[1].png,0,3.657,1.955
armor_0_[2].png,0,1.644,2.966
armor_0_[3].png,0,14.775,2.962
armor_0_[4].png,0,13.786,2.009
frontpage_1_[0].png,1,0,1.571
frontpage_1_[1].png,1,0,1.73
frontpage_1_[2].png,1,0,1.05
frontpage_1_[3].png,1,0,0.92
frontpage_1_[4].png,1,0,0.451
frontpage_0_[0].png,0,4.215,1.617
frontpage_0_[1].png,0,1.848,2.403
frontpage_0_[2].png,0,3.3,2.408
frontpage_0_[3].png,0,5.923,2.385
frontpage_0_[4].png,0,4.372,2.04
sie_1_[0].png,1,0,0.336
sie_1_[1].png,1,0,1.94
sie_1_[2].png,1,0,1.621
sie_1_[3].png,1,0,0.914
sie_1_[4].png,1,0,0.899
sie_0_[0].png,0,2.401,2.806
sie_0_[1].png,0,9.638,1.955
sie_0_[2].png,0,11.32,2.966
sie_0_[3].png,0,15.666,2.962
sie_0_[4].png,0,7.345,2.009
hart_1_[0].png,1,0,1.335
hart_1_[1].png,1,0,0.675
hart_1_[2].png,1,0,0.368
hart_1_[3].png,1,0,0.969
hart_1_[4].png,1,0,0.445
hart_0_[0].png,0,8.987,2.398
hart_0_[1].png,0,10.836,2.607
hart_0_[2].png,0,12.716,1.766
hart_0_[3].png,0,2.171,2.071
hart_0_[4].png,0,5.804,2.469
riders_1_[0].png,1,0,1.243
riders_1_[1].png,1,0,0.695
riders_1_[2].png,1,0,0.93
riders_1_[3].png,1,0,1.292
riders_1_[4].png,1,0,1.206
riders_0_[0].png,0,2.882,2.661
riders_0_[1].png,0,4.431,2.089
riders_0_[2].png,0,3.322,2.466
riders_0_[3].png,0,24.374,2.224
riders_0_[4].png,0,1.783,2.276
trauma_1_[0].png,1,0,0.462
trauma_1_[1].png,1,0,0.618
trauma_1_[2].png,1,0,1.407
trauma_1_[3].png,1,0,1.352
trauma_1_[4].png,1,0,0.962
trauma_0_[0].png,0,9.204,2.333
trauma_0_[1].png,0,1.419,2.294
trauma_0_[2].png,0,2.987,1.678
trauma_0_[3].png,0,3.028,3.043
trauma_0_[4].png,0,0.166,2.163
usgs_1_[0].png,1,0,1.243
usgs_1_[1].png,1,0,0.695
usgs_1_[2].png,1,0,0.93
usgs_1_[3].png,1,0,1.292
usgs_1_[4].png,1,0,1.206
usgs_0_[0].png,0,17.432,2.661
usgs_0_[1].png,0,36.964,2.089
usgs_0_[2].png,0,4.652,2.466
usgs_0_[3].png,0,2.745,2.224
usgs_0_[4].png,0,7.684,2.276
bernard_1_[0].png,1,0,0.725
bernard_1_[1].png,1,0,1.129
bernard_1_[2].png,1,0,0.387
bernard_1_[3].png,1,0,0.599
bernard_1_[4].png,1,0,1.695
bernard_0_[0].png,0,3.923,2.817
bernard_0_[1].png,0,0.453,2.774
bernard_0_[2].png,0,5.64,2.287
bernard_0_[3].png,0,4.526,2.498
bernard_0_[4].png,0,3.897,2.455
chargers_1_[0].png,1,0,1.443
chargers_1_[1].png,1,0,1.588
chargers_1_[2].png,1,0,1.35
chargers_1_[3].png,1,0,0.719
chargers_1_[4].png,1,0,1.53
chargers_0_[0].png,0,4.457,1.044
chargers_0_[1].png,0,0.916,1.864
chargers_0_[2].png,0,0.472,1.875
chargers_0_[3].png,0,4.923,2.47
chargers_0_[4].png,0,2.145,2.571
aw_1_[0].png,1,0,2.88
aw_1_[1].png,1,0,0.366
aw_1_[2].png,1,0,0.758
aw_1_[3].png,1,0,0.627
aw_1_[4].png,1,0,0.844
aw_0_[0].png,0,5.309,2.479
aw_0_[1].png,0,0.763,2.767
aw_0_[2].png,0,1.977,2.119
aw_0_[3].png,0,5.658,2.139
aw_0_[4].png,0,8.673,2.168
puppy_1_[0].png,1,0,1.443
puppy_1_[1].png,1,0,1.588
puppy_1_[2].png,1,0,1.35
puppy_1_[3].png,1,0,0.719
puppy_1_[4].png,1,0,1.53
puppy_0_[0].png,0,3.938,1.044
puppy_0_[1].png,0,16.256,1.864
puppy_0_[2].png,0,0.303,1.875
puppy_0_[3].png,0,4.447,2.47
puppy_0_[4].png,0,3.84,2.571
resolutions_1_[0].png,1,0,0.776
resolutions_1_[1].png,1,0,1.668
resolutions_1_[2].png,1,0,0.883
resolutions_1_[3].png,1,0,0.897
resolutions_1_[4].png,1,0,0.94
resolutions_0_[0].png,0,1.426,2.514
resolutions_0_[1].png,0,0.706,2.48
resolutions_0_[2].png,0,2.629,2.482
resolutions_0_[3].png,0,1.283,2.409
resolutions_0_[4].png,0,2.713,2.717
tahoe_1_[0].png,1,0,0.538
tahoe_1_[1].png,1,0,0.661
tahoe_1_[2].png,1,0,2.554
tahoe_1_[3].png,1,0,1.188
tahoe_1_[4].png,1,0,1.374
tahoe_0_[0].png,0,14.017,2.082
tahoe_0_[1].png,0,5.036,1.859
tahoe_0_[2].png,0,4.025,2.962
tahoe_0_[3].png,0,2.957,2.82
tahoe_0_[4].png,0,3.046,3.166
remark_1_[0].png,1,0,1.786
remark_1_[1].png,1,0,0.837
remark_1_[2].png,1,0,1.289
remark_1_[3].png,1,0,1.276
remark_1_[4].png,1,0,0.899
remark_0_[0].png,0,3.303,1.753
remark_0_[1].png,0,11.424,2.032
remark_0_[2].png,0,2.907,2.751
remark_0_[3].png,0,1.56,3.3
remark_0_[4].png,0,2.627,2.073
kathy_1_[0].png,1,0,1.786
kathy_1_[1].png,1,0,0.837
kathy_1_[2].png,1,0,1.289
kathy_1_[3].png,1,0,1.276
kathy_1_[4].png,1,0,0.899
kathy_0_[0].png,0,7.997,1.753
kathy_0_[1].png,0,4.169,2.032
kathy_0_[2].png,0,12.814,2.751
kathy_0_[3].png,0,7.741,3.3
kathy_0_[4].png,0,11.492,2.073
ment_1_[0].png,1,0,2.004
ment_1_[1].png,1,0,0.243
ment_1_[2].png,1,0,0.44
ment_1_[3].png,1,0,1.97
ment_1_[4].png,1,0,1.328
ment_0_[0].png,0,22.934,2.696
ment_0_[1].png,0,1.814,3.437
ment_0_[2].png,0,7.627,1.686
ment_0_[3].png,0,11.739,1.296
ment_0_[4].png,0,3.69,1.759
dozens_1_[0].png,1,0,2.091
dozens_1_[1].png,1,0,0.683
dozens_1_[2].png,1,0,2.725
dozens_1_[3].png,1,0,0.673
dozens_1_[4].png,1,0,0.89
dozens_0_[0].png,0,13.702,2.739
dozens_0_[1].png,0,14.594,2.086
dozens_0_[2].png,0,2.573,1.991
dozens_0_[3].png,0,5.786,2.289
dozens_0_[4].png,0,20.905,1.84
advert_1_[0].png,1,0,0.336
advert_1_[1].png,1,0,1.94
advert_1_[2].png,1,0,1.621
advert_1_[3].png,1,0,0.914
advert_1_[4].png,1,0,0.899
advert_0_[0].png,0,0.007,2.806
advert_0_[1].png,0,7.968,1.955
advert_0_[2].png,0,11.604,2.966
advert_0_[3].png,0,10.494,2.962
advert_0_[4].png,0,5.259,2.009
acre_1_[0].png,1,0,2.091
acre_1_[1].png,1,0,0.683
acre_1_[2].png,1,0,2.725
acre_1_[3].png,1,0,0.673
acre_1_[4].png,1,0,0.89
acre_0_[0].png,0,2.139,2.739
acre_0_[1].png,0,5.826,2.086
acre_0_[2].png,0,4.358,1.991
acre_0_[3].png,0,15.882,2.289
acre_0_[4].png,0,1.376,1.84
accessing_1_[0].png,1,0,0.585
accessing_1_[1].png,1,0,0.577
accessing_1_[2].png,1,0,0.616
accessing_1_[3].png,1,0,0.987
accessing_1_[4].png,1,0,0.623
accessing_0_[0].png,0,5.851,1.869
accessing_0_[1].png,0,3.861,2.255
accessing_0_[2].png,0,1.01,3.273
accessing_0_[3].png,0,6.308,2.522
accessing_0_[4].png,0,2.794,2.483
varies_1_[0].png,1,0,0.876
varies_1_[1].png,1,0,1.66
varies_1_[2].png,1,0,1.024
varies_1_[3].png,1,0,2.884
varies_1_[4].png,1,0,0.667
varies_0_[0].png,0,2.946,2.412
varies_0_[1].png,0,5.673,2.933
varies_0_[2].png,0,2.801,2.806
varies_0_[3].png,0,3.345,2.251
varies_0_[4].png,0,6.095,2.737
graphs_1_[0].png,1,0,0.876
graphs_1_[1].png,1,0,1.66
graphs_1_[2].png,1,0,1.024
graphs_1_[3].png,1,0,2.884
graphs_1_[4].png,1,0,0.667
graphs_0_[0].png,0,2.093,2.412
graphs_0_[1].png,0,8.279,2.933
graphs_0_[2].png,0,0.53,2.806
graphs_0_[3].png,0,0.53,2.251
graphs_0_[4].png,0,3.935,2.737
possess_1_[0].png,1,0,1.243
possess_1_[1].png,1,0,0.695
possess_1_[2].png,1,0,0.93
possess_1_[3].png,1,0,1.292
possess_1_[4].png,1,0,1.206
possess_0_[0].png,0,1.296,2.661
possess_0_[1].png,0,8.515,2.089
possess_0_[2].png,0,0.523,2.466
possess_0_[3].png,0,5.354,2.224
possess_0_[4].png,0,5.342,2.276
forty_1_[0].png,1,0,2.012
forty_1_[1].png,1,0,0.504
forty_1_[2].png,1,0,1.579
forty_1_[3].png,1,0,0.312
forty_1_[4].png,1,0,2.25
forty_0_[0].png,0,7.411,2.507
forty_0_[1].png,0,8.554,2.015
forty_0_[2].png,0,2.474,1.995
forty_0_[3].png,0,1.67,2.416
forty_0_[4].png,0,5.121,2.63
msie_1_[0].png,1,0,0.773
msie_1_[1].png,1,0,1.245
msie_1_[2].png,1,0,0.58
msie_1_[3].png,1,0,1.099
msie_1_[4].png,1,0,0.825
msie_0_[0].png,0,22.161,1.539
msie_0_[1].png,0,0.693,1.738
msie_0_[2].png,0,1.108,2.998
msie_0_[3].png,0,1.986,1.877
msie_0_[4].png,0,10.557,2.804
surround_1_[0].png,1,0,0.773
surround_1_[1].png,1,0,1.245
surround_1_[2].png,1,0,0.58
surround_1_[3].png,1,0,1.099
surround_1_[4].png,1,0,0.825
surround_0_[0].png,0,1.343,1.539
surround_0_[1].png,0,1.451,1.738
surround_0_[2].png,0,7.744,2.998
surround_0_[3].png,0,4.335,1.877
surround_0_[4].png,0,8.613,2.804
demanding_1_[0].png,1,0,1.443
demanding_1_[1].png,1,0,1.588
demanding_1_[2].png,1,0,1.35
demanding_1_[3].png,1,0,0.719
demanding_1_[4].png,1,0,1.53
demanding_0_[0].png,0,0.496,1.044
demanding_0_[1].png,0,2.494,1.864
demanding_0_[2].png,0,1.137,1.875
demanding_0_[3].png,0,0.732,2.47
demanding_0_[4].png,0,13.865,2.571
tubes_1_[0].png,1,0,1.46
tubes_1_[1].png,1,0,0.663
tubes_1_[2].png,1,0,1.123
tubes_1_[3].png,1,0,1.634
tubes_1_[4].png,1,0,1.259
tubes_0_[0].png,0,18.334,2.189
tubes_0_[1].png,0,2.143,2.002
tubes_0_[2].png,0,5.605,2.367
tubes_0_[3].png,0,4.277,2.378
tubes_0_[4].png,0,2.985,2.77
reasoning_1_[0].png,1,0,0.954
reasoning_1_[1].png,1,0,2.261
reasoning_1_[2].png,1,0,0.714
reasoning_1_[3].png,1,0,1.067
reasoning_1_[4].png,1,0,1.285
reasoning_0_[0].png,0,0.37,2.314
reasoning_0_[1].png,0,5.245,2.159
reasoning_0_[2].png,0,10.061,1.682
reasoning_0_[3].png,0,4.34,1.587
reasoning_0_[4].png,0,6.26,3.043
cigarettes_1_[0].png,1,0,0.954
cigarettes_1_[1].png,1,0,2.261
cigarettes_1_[2].png,1,0,0.714
cigarettes_1_[3].png,1,0,1.067
cigarettes_1_[4].png,1,0,1.285
cigarettes_0_[0].png,0,0.021,2.314
cigarettes_0_[1].png,0,1.145,2.159
cigarettes_0_[2].png,0,2.275,1.682
cigarettes_0_[3].png,0,8.106,1.587
cigarettes_0_[4].png,0,0.067,3.043
attempted_1_[0].png,1,0,1.079
attempted_1_[1].png,1,0,0.487
attempted_1_[2].png,1,0,1.583
attempted_1_[3].png,1,0,0.964
attempted_1_[4].png,1,0,1.001
attempted_0_[0].png,0,4.557,2.083
attempted_0_[1].png,0,11.609,1.444
attempted_0_[2].png,0,5.948,1.729
attempted_0_[3].png,0,6.639,1.989
attempted_0_[4].png,0,0.486,2.912
defensive_1_[0].png,1,0,1.786
defensive_1_[1].png,1,0,0.837
defensive_1_[2].png,1,0,1.289
defensive_1_[3].png,1,0,1.276
defensive_1_[4].png,1,0,0.899
defensive_0_[0].png,0,7.857,1.753
defensive_0_[1].png,0,12.142,2.032
defensive_0_[2].png,0,4.486,2.751
defensive_0_[3].png,0,14.262,3.3
defensive_0_[4].png,0,4.602,2.073
wn_1_[0].png,1,0,0.544
wn_1_[1].png,1,0,0.607
wn_1_[2].png,1,0,0.687
wn_1_[3].png,1,0,0.918
wn_1_[4].png,1,0,0.54
wn_0_[0].png,0,3.6,2.73
wn_0_[1].png,0,0.305,1.875
