#imageName, isWithoutDysgraphia,diffAngle, performanceTime 
olympus_1_[1].png,1,0,1.034
olympus_1_[2].png,1,0,0.804
olympus_1_[3].png,1,0,2.075
olympus_1_[4].png,1,0,2.125
olympus_0_[0].png,0,0.583,2.271
olympus_0_[1].png,0,0.29,2.066
olympus_0_[2].png,0,10.404,2.073
olympus_0_[3].png,0,4.767,2.73
olympus_0_[4].png,0,2.026,2.878
lite_1_[0].png,1,0,1.86
lite_1_[1].png,1,0,0.83
lite_1_[2].png,1,0,1.036
lite_1_[3].png,1,0,2.083
lite_1_[4].png,1,0,0.982
lite_0_[0].png,0,10.458,1.912
lite_0_[1].png,0,1.435,2.067
lite_0_[2].png,0,1.095,2.527
lite_0_[3].png,0,10.325,2.082
lite_0_[4].png,0,7.329,2.032
albert_1_[0].png,1,0,0.944
albert_1_[1].png,1,0,2.177
albert_1_[2].png,1,0,0.633
albert_1_[3].png,1,0,0.969
albert_1_[4].png,1,0,1.037
albert_0_[0].png,0,4.062,2.25
albert_0_[1].png,0,4.287,1.807
albert_0_[2].png,0,0.479,2.291
albert_0_[3].png,0,4.356,2.03
albert_0_[4].png,0,6.218,2.124
cholesterol_1_[0].png,1,0,1.806
cholesterol_1_[1].png,1,0,1.389
cholesterol_1_[2].png,1,0,0.778
cholesterol_1_[3].png,1,0,2.004
cholesterol_1_[4].png,1,0,1.047
cholesterol_0_[0].png,0,3.476,0.663
cholesterol_0_[1].png,0,1.941,2.468
cholesterol_0_[2].png,0,1.998,3.297
cholesterol_0_[3].png,0,3.75,1.973
cholesterol_0_[4].png,0,2.047,1.694
separated_1_[0].png,1,0,1.252
separated_1_[1].png,1,0,0.54
separated_1_[2].png,1,0,0.849
separated_1_[3].png,1,0,0.487
separated_1_[4].png,1,0,1.181
separated_0_[0].png,0,2.987,2.281
separated_0_[1].png,0,3.994,2.543
separated_0_[2].png,0,3.206,2.503
separated_0_[3].png,0,4.01,1.953
separated_0_[4].png,0,7.431,2.416
ghz_1_[0].png,1,0,1.24
ghz_1_[1].png,1,0,0.988
ghz_1_[2].png,1,0,0.395
ghz_1_[3].png,1,0,0.948
ghz_1_[4].png,1,0,0.846
ghz_0_[0].png,0,2.768,2.369
ghz_0_[1].png,0,4.437,2.684
ghz_0_[2].png,0,11.93,2.102
ghz_0_[3].png,0,0.157,1.325
ghz_0_[4].png,0,8.48,2.143
examine_1_[0].png,1,0,2.413
examine_1_[1].png,1,0,0.583
examine_1_[2].png,1,0,1.644
examine_1_[3].png,1,0,0.355
examine_1_[4].png,1,0,1.278
examine_0_[0].png,0,5.658,3.087
examine_0_[1].png,0,4.066,2.837
examine_0_[2].png,0,0.8,3.028
examine_0_[3].png,0,9.708,1.911
examine_0_[4].png,0,7.369,2.284
gathered_1_[0].png,1,0,0.523
gathered_1_[1].png,1,0,1.714
gathered_1_[2].png,1,0,1.673
gathered_1_[3].png,1,0,0.991
gathered_1_[4].png,1,0,1.896
gathered_0_[0].png,0,7.915,3.341
gathered_0_[1].png,0,0.06,2.761
gathered_0_[2].png,0,2.118,2.911
gathered_0_[3].png,0,4.496,2.53
gathered_0_[4].png,0,4.668,3.027
proc_1_[0].png,1,0,2.085
proc_1_[1].png,1,0,0.565
proc_1_[2].png,1,0,1.842
proc_1_[3].png,1,0,0.45
proc_1_[4].png,1,0,1.654
proc_0_[0].png,0,11.702,2.882
proc_0_[1].png,0,15.182,2.067
proc_0_[2].png,0,8.055,2.552
proc_0_[3].png,0,12.598,3.003
proc_0_[4].png,0,0.381,2.91
hub_1_[0].png,1,0,1.276
hub_1_[1].png,1,0,0.503
hub_1_[2].png,1,0,0.823
hub_1_[3].png,1,0,1.625
hub_1_[4].png,1,0,1.441
hub_0_[0].png,0,5.332,2.811
hub_0_[1].png,0,19.047,2.411
hub_0_[2].png,0,1.268,1.791
hub_0_[3].png,0,13.288,1.773
hub_0_[4].png,0,0.302,2.93
essex_1_[0].png,1,0,1.686
essex_1_[1].png,1,0,1.65
essex_1_[2].png,1,0,0.588
essex_1_[3].png,1,0,1.73
essex_1_[4].png,1,0,1.265
essex_0_[0].png,0,12.17,2.364
essex_0_[1].png,0,5.081,2.071
essex_0_[2].png,0,7.371,2.371
essex_0_[3].png,0,9.977,3.224
essex_0_[4].png,0,6.549,3.073
jimmy_1_[0].png,1,0,0.585
jimmy_1_[1].png,1,0,0.925
jimmy_1_[2].png,1,0,0.752
jimmy_1_[3].png,1,0,1.177
jimmy_1_[4].png,1,0,0.29
jimmy_0_[0].png,0,4.061,1.938
jimmy_0_[1].png,0,5.13,2.634
jimmy_0_[2].png,0,1.57,2.445
jimmy_0_[3].png,0,4.82,2.333
jimmy_0_[4].png,0,5.982,2.643
cargo_1_[0].png,1,0,1.86
cargo_1_[1].png,1,0,0.83
cargo_1_[2].png,1,0,1.036
cargo_1_[3].png,1,0,2.083
cargo_1_[4].png,1,0,0.982
cargo_0_[0].png,0,7.739,1.912
cargo_0_[1].png,0,7.946,2.067
cargo_0_[2].png,0,9.345,2.527
cargo_0_[3].png,0,8.747,2.082
cargo_0_[4].png,0,1.698,2.032
slovenia_1_[0].png,1,0,0.655
slovenia_1_[1].png,1,0,1.034
slovenia_1_[2].png,1,0,0.804
slovenia_1_[3].png,1,0,2.075
slovenia_1_[4].png,1,0,2.125
slovenia_0_[0].png,0,5.617,2.271
slovenia_0_[1].png,0,0.352,2.066
slovenia_0_[2].png,0,5.094,2.073
slovenia_0_[3].png,0,6.439,2.73
slovenia_0_[4].png,0,0.481,2.878
targeted_1_[0].png,1,0,0.365
targeted_1_[1].png,1,0,0.545
targeted_1_[2].png,1,0,2.454
targeted_1_[3].png,1,0,1.554
targeted_1_[4].png,1,0,1.333
targeted_0_[0].png,0,7.653,2.871
targeted_0_[1].png,0,6.233,2.54
targeted_0_[2].png,0,14.571,1.865
targeted_0_[3].png,0,5.577,2.305
targeted_0_[4].png,0,4.056,3.141
graham_1_[0].png,1,0,2.268
graham_1_[1].png,1,0,1.171
graham_1_[2].png,1,0,2.78
graham_1_[3].png,1,0,1.174
graham_1_[4].png,1,0,1.185
graham_0_[0].png,0,2.057,1.926
graham_0_[1].png,0,5.17,2.739
graham_0_[2].png,0,9.959,2.236
graham_0_[3].png,0,6.773,2.337
graham_0_[4].png,0,4.754,1.944
tan_1_[0].png,1,0,1.24
tan_1_[1].png,1,0,0.988
tan_1_[2].png,1,0,0.395
tan_1_[3].png,1,0,0.948
tan_1_[4].png,1,0,0.846
tan_0_[0].png,0,3.84,2.369
tan_0_[1].png,0,1.835,2.684
tan_0_[2].png,0,21.116,2.102
tan_0_[3].png,0,2.183,1.325
tan_0_[4].png,0,11.74,2.143
notified_1_[0].png,1,0,1.252
notified_1_[1].png,1,0,0.54
notified_1_[2].png,1,0,0.849
notified_1_[3].png,1,0,0.487
notified_1_[4].png,1,0,1.181
notified_0_[0].png,0,3.631,2.281
notified_0_[1].png,0,0.046,2.543
notified_0_[2].png,0,0.2,2.503
notified_0_[3].png,0,5.506,1.953
notified_0_[4].png,0,2.051,2.416
organizational_1_[0].png,1,0,1.089
organizational_1_[1].png,1,0,0.767
organizational_1_[2].png,1,0,2.853
organizational_1_[3].png,1,0,0.492
organizational_1_[4].png,1,0,1.035
organizational_0_[0].png,0,2.384,2.739
organizational_0_[1].png,0,1.297,2.26
organizational_0_[2].png,0,2.982,1.871
organizational_0_[3].png,0,1.497,2.805
organizational_0_[4].png,0,3.332,2.545
suspension_1_[0].png,1,0,0.606
suspension_1_[1].png,1,0,1.228
suspension_1_[2].png,1,0,0.586
suspension_1_[3].png,1,0,1.77
suspension_1_[4].png,1,0,1.285
suspension_0_[0].png,0,0.706,2.681
suspension_0_[1].png,0,8.163,1.767
suspension_0_[2].png,0,4.521,2.362
suspension_0_[3].png,0,4.173,2.417
suspension_0_[4].png,0,3.338,2.412
directive_1_[0].png,1,0,1.276
directive_1_[1].png,1,0,0.503
directive_1_[2].png,1,0,0.823
directive_1_[3].png,1,0,1.625
directive_1_[4].png,1,0,1.441
directive_0_[0].png,0,8.935,2.811
directive_0_[1].png,0,4.421,2.411
directive_0_[2].png,0,3.496,1.791
directive_0_[3].png,0,1.269,1.773
directive_0_[4].png,0,9.594,2.93
differential_1_[0].png,1,0,2.085
differential_1_[1].png,1,0,0.565
differential_1_[2].png,1,0,1.842
differential_1_[3].png,1,0,0.45
differential_1_[4].png,1,0,1.654
differential_0_[0].png,0,4.219,2.882
differential_0_[1].png,0,0.011,2.067
differential_0_[2].png,0,0.464,2.552
differential_0_[3].png,0,7.493,3.003
differential_0_[4].png,0,1.679,2.91
skype_1_[0].png,1,0,1.483
skype_1_[1].png,1,0,1.256
skype_1_[2].png,1,0,1.734
skype_1_[3].png,1,0,1.976
skype_1_[4].png,1,0,0.965
skype_0_[0].png,0,8.438,2.337
skype_0_[1].png,0,4.234,2.818
skype_0_[2].png,0,3.124,2.821
skype_0_[3].png,0,2.192,2.964
skype_0_[4].png,0,4.606,2.3
bristol_1_[0].png,1,0,0.598
bristol_1_[1].png,1,0,0.54
bristol_1_[2].png,1,0,2.06
bristol_1_[3].png,1,0,0.558
bristol_1_[4].png,1,0,1.932
bristol_0_[0].png,0,6.4,2.777
bristol_0_[1].png,0,5.781,2.339
bristol_0_[2].png,0,1.184,2.632
bristol_0_[3].png,0,3.922,2.477
bristol_0_[4].png,0,2.646,1.753
fx_1_[0].png,1,0,0.365
fx_1_[1].png,1,0,0.545
fx_1_[2].png,1,0,2.454
fx_1_[3].png,1,0,1.554
fx_1_[4].png,1,0,1.333
fx_0_[0].png,0,6.342,2.871
fx_0_[1].png,0,13.002,2.54
fx_0_[2].png,0,18.838,1.865
fx_0_[3].png,0,1.917,2.305
fx_0_[4].png,0,17.58,3.141
beaches_1_[0].png,1,0,1.86
beaches_1_[1].png,1,0,0.83
beaches_1_[2].png,1,0,1.036
beaches_1_[3].png,1,0,2.083
beaches_1_[4].png,1,0,0.982
beaches_0_[0].png,0,8.4,1.912
beaches_0_[1].png,0,4.747,2.067
beaches_0_[2].png,0,0.82,2.527
beaches_0_[3].png,0,6.712,2.082
beaches_0_[4].png,0,0.795,2.032
realized_1_[0].png,1,0,0.283
realized_1_[1].png,1,0,2.282
realized_1_[2].png,1,0,1.716
realized_1_[3].png,1,0,1.275
realized_1_[4].png,1,0,0.409
realized_0_[0].png,0,3.577,2.317
realized_0_[1].png,0,2.218,2.197
realized_0_[2].png,0,5.112,2.213
realized_0_[3].png,0,9.786,2.434
realized_0_[4].png,0,5.44,2.538
salem_1_[0].png,1,0,1.089
salem_1_[1].png,1,0,0.767
salem_1_[2].png,1,0,2.853
salem_1_[3].png,1,0,0.492
salem_1_[4].png,1,0,1.035
salem_0_[0].png,0,1.229,2.739
salem_0_[1].png,0,0.352,2.26
salem_0_[2].png,0,2.982,1.871
salem_0_[3].png,0,2.268,2.805
salem_0_[4].png,0,2.485,2.545
margaret_1_[0].png,1,0,0.748
margaret_1_[1].png,1,0,0.864
margaret_1_[2].png,1,0,1.482
margaret_1_[3].png,1,0,0.665
margaret_1_[4].png,1,0,0.395
margaret_0_[0].png,0,1.76,2.55
margaret_0_[1].png,0,2.381,1.936
margaret_0_[2].png,0,2.509,2.85
margaret_0_[3].png,0,2.924,1.985
margaret_0_[4].png,0,1.803,1.777
folders_1_[0].png,1,0,1.24
folders_1_[1].png,1,0,0.988
folders_1_[2].png,1,0,0.395
folders_1_[3].png,1,0,0.948
folders_1_[4].png,1,0,0.846
folders_0_[0].png,0,3.096,2.369
folders_0_[1].png,0,4.247,2.684
folders_0_[2].png,0,4.362,2.102
folders_0_[3].png,0,0.393,1.325
folders_0_[4].png,0,3.533,2.143
twelve_1_[0].png,1,0,1.246
twelve_1_[1].png,1,0,1.547
twelve_1_[2].png,1,0,2.197
twelve_1_[3].png,1,0,0.892
twelve_1_[4].png,1,0,0.938
twelve_0_[0].png,0,4.792,2.326
twelve_0_[1].png,0,4.813,2.709
twelve_0_[2].png,0,0.526,1.69
twelve_0_[3].png,0,0.299,2.072
twelve_0_[4].png,0,0.549,2.219
mate_1_[0].png,1,0,1.483
mate_1_[1].png,1,0,1.256
mate_1_[2].png,1,0,1.734
mate_1_[3].png,1,0,1.976
mate_1_[4].png,1,0,0.965
mate_0_[0].png,0,2.347,2.337
mate_0_[1].png,0,3.956,2.818
mate_0_[2].png,0,7.667,2.821
mate_0_[3].png,0,0.787,2.964
mate_0_[4].png,0,9.885,2.3
compaq_1_[0].png,1,0,1.238
compaq_1_[1].png,1,0,0.347
compaq_1_[2].png,1,0,1.084
compaq_1_[3].png,1,0,1.291
compaq_1_[4].png,1,0,0.999
compaq_0_[0].png,0,7.049,2.6
compaq_0_[1].png,0,3.128,2.46
compaq_0_[2].png,0,4.099,1.991
compaq_0_[3].png,0,8.771,2.187
compaq_0_[4].png,0,8.144,2.876
dramatic_1_[0].png,1,0,1.276
dramatic_1_[1].png,1,0,0.503
dramatic_1_[2].png,1,0,0.823
dramatic_1_[3].png,1,0,1.625
dramatic_1_[4].png,1,0,1.441
dramatic_0_[0].png,0,2.648,2.811
dramatic_0_[1].png,0,4.218,2.411
dramatic_0_[2].png,0,5.236,1.791
dramatic_0_[3].png,0,3.322,1.773
dramatic_0_[4].png,0,4.92,2.93
founder_1_[0].png,1,0,1.43
founder_1_[1].png,1,0,1.763
founder_1_[2].png,1,0,1.645
founder_1_[3].png,1,0,0.64
founder_1_[4].png,1,0,2.012
founder_0_[0].png,0,3.031,2.081
founder_0_[1].png,0,1.766,2.85
founder_0_[2].png,0,0.178,2.527
founder_0_[3].png,0,4.143,2.364
founder_0_[4].png,0,1.606,2.939
dl_1_[0].png,1,0,0.283
dl_1_[1].png,1,0,2.282
dl_1_[2].png,1,0,1.716
dl_1_[3].png,1,0,1.275
dl_1_[4].png,1,0,0.409
dl_0_[0].png,0,11.637,2.317
dl_0_[1].png,0,6.88,2.197
dl_0_[2].png,0,1.655,2.213
dl_0_[3].png,0,5.767,2.434
dl_0_[4].png,0,19.439,2.538
sad_1_[0].png,1,0,0.733
sad_1_[1].png,1,0,1.756
sad_1_[2].png,1,0,0.949
sad_1_[3].png,1,0,1.815
sad_1_[4].png,1,0,1.812
sad_0_[0].png,0,7.179,2.478
sad_0_[1].png,0,0.854,1.905
sad_0_[2].png,0,6.967,2.062
sad_0_[3].png,0,2.823,2.995
sad_0_[4].png,0,7.76,2.382
surfaces_1_[0].png,1,0,0.365
surfaces_1_[1].png,1,0,0.545
surfaces_1_[2].png,1,0,2.454
surfaces_1_[3].png,1,0,1.554
surfaces_1_[4].png,1,0,1.333
surfaces_0_[0].png,0,2.384,2.871
surfaces_0_[1].png,0,9.178,2.54
surfaces_0_[2].png,0,6.916,1.865
surfaces_0_[3].png,0,2.445,2.305
surfaces_0_[4].png,0,4.998,3.141
decade_1_[0].png,1,0,1.073
decade_1_[1].png,1,0,1.361
decade_1_[2].png,1,0,0.862
decade_1_[3].png,1,0,1.189
decade_1_[4].png,1,0,1.176
decade_0_[0].png,0,1.498,2.958
decade_0_[1].png,0,4.922,2.385
decade_0_[2].png,0,6.127,2.014
decade_0_[3].png,0,1.23,2.265
decade_0_[4].png,0,0.894,3.035
starter_1_[0].png,1,0,1.246
starter_1_[1].png,1,0,1.547
starter_1_[2].png,1,0,2.197
starter_1_[3].png,1,0,0.892
starter_1_[4].png,1,0,0.938
starter_0_[0].png,0,3.241,2.326
starter_0_[1].png,0,3.521,2.709
starter_0_[2].png,0,6.982,1.69
starter_0_[3].png,0,6.405,2.072
starter_0_[4].png,0,6.901,2.219
correction_1_[0].png,1,0,1.593
correction_1_[1].png,1,0,0.926
correction_1_[2].png,1,0,1.02
correction_1_[3].png,1,0,1.357
correction_1_[4].png,1,0,1.415
correction_0_[0].png,0,10.815,3.013
correction_0_[1].png,0,3.216,2.045
correction_0_[2].png,0,8.097,2.682
correction_0_[3].png,0,3.559,3.251
correction_0_[4].png,0,4.17,2.069
terrible_1_[0].png,1,0,1.089
terrible_1_[1].png,1,0,0.767
terrible_1_[2].png,1,0,2.853
terrible_1_[3].png,1,0,0.492
terrible_1_[4].png,1,0,1.035
terrible_0_[0].png,0,0.178,2.739
terrible_0_[1].png,0,4.377,2.26
terrible_0_[2].png,0,1.719,1.871
terrible_0_[3].png,0,0.321,2.805
terrible_0_[4].png,0,2.048,2.545
gamecube_1_[0].png,1,0,0.71
gamecube_1_[1].png,1,0,0.299
gamecube_1_[2].png,1,0,1.071
gamecube_1_[3].png,1,0,0.649
gamecube_1_[4].png,1,0,0.808
gamecube_0_[0].png,0,2.181,2.272
gamecube_0_[1].png,0,1.793,2.568
gamecube_0_[2].png,0,3.567,1.331
gamecube_0_[3].png,0,0.406,1.831
gamecube_0_[4].png,0,0.365,1.935
wolf_1_[0].png,1,0,1.265
wolf_1_[1].png,1,0,0.823
wolf_1_[2].png,1,0,1.242
wolf_1_[3].png,1,0,1.135
wolf_1_[4].png,1,0,0.811
wolf_0_[0].png,0,4.448,2.147
wolf_0_[1].png,0,10.441,2.201
wolf_0_[2].png,0,4.124,2.473
wolf_0_[3].png,0,2.152,2.235
wolf_0_[4].png,0,7.107,2.964
upgrades_1_[0].png,1,0,1.43
upgrades_1_[1].png,1,0,1.763
upgrades_1_[2].png,1,0,1.645
upgrades_1_[3].png,1,0,0.64
upgrades_1_[4].png,1,0,2.012
upgrades_0_[0].png,0,0.861,2.081
upgrades_0_[1].png,0,0.271,2.85
upgrades_0_[2].png,0,2.922,2.527
upgrades_0_[3].png,0,3.719,2.364
upgrades_0_[4].png,0,2.896,2.939
routers_1_[0].png,1,0,1.483
routers_1_[1].png,1,0,1.256
routers_1_[2].png,1,0,1.734
routers_1_[3].png,1,0,1.976
routers_1_[4].png,1,0,0.965
routers_0_[0].png,0,0.127,2.337
routers_0_[1].png,0,1.633,2.818
routers_0_[2].png,0,5.406,2.821
routers_0_[3].png,0,3.604,2.964
routers_0_[4].png,0,13.277,2.3
rr_1_[0].png,1,0,0.645
rr_1_[1].png,1,0,1.081
rr_1_[2].png,1,0,1.365
rr_1_[3].png,1,0,0.765
rr_1_[4].png,1,0,0.841
rr_0_[0].png,0,13.315,2.081
rr_0_[1].png,0,23.556,1.767
rr_0_[2].png,0,11.021,3.009
rr_0_[3].png,0,9.225,1.738
rr_0_[4].png,0,2.61,2.075
slowly_1_[0].png,1,0,0.922
slowly_1_[1].png,1,0,1.145
slowly_1_[2].png,1,0,1.329
slowly_1_[3].png,1,0,1.209
slowly_1_[4].png,1,0,0.469
slowly_0_[0].png,0,0.264,2.711
slowly_0_[1].png,0,4.764,1.364
slowly_0_[2].png,0,4.732,1.43
slowly_0_[3].png,0,2.085,2.13
slowly_0_[4].png,0,12.684,2.49
likes_1_[0].png,1,0,1.073
likes_1_[1].png,1,0,1.361
likes_1_[2].png,1,0,0.862
likes_1_[3].png,1,0,1.189
likes_1_[4].png,1,0,1.176
likes_0_[0].png,0,18.175,2.958
likes_0_[1].png,0,11.533,2.385
likes_0_[2].png,0,10.964,2.014
likes_0_[3].png,0,1.395,2.265
likes_0_[4].png,0,1.326,3.035
dispute_1_[0].png,1,0,1.153
dispute_1_[1].png,1,0,1.439
dispute_1_[2].png,1,0,1.167
dispute_1_[3].png,1,0,1.001
dispute_1_[4].png,1,0,1.253
dispute_0_[0].png,0,1.74,3.358
dispute_0_[1].png,0,1.808,2.41
dispute_0_[2].png,0,0.411,3.224
dispute_0_[3].png,0,11.103,2.029
dispute_0_[4].png,0,1.785,2.717
cruz_1_[0].png,1,0,0.283
cruz_1_[1].png,1,0,2.282
cruz_1_[2].png,1,0,1.716
cruz_1_[3].png,1,0,1.275
cruz_1_[4].png,1,0,0.409
cruz_0_[0].png,0,1.018,2.317
cruz_0_[1].png,0,14.156,2.197
cruz_0_[2].png,0,4.814,2.213
cruz_0_[3].png,0,5.417,2.434
cruz_0_[4].png,0,3.49,2.538
authentication_1_[0].png,1,0,0.616
authentication_1_[1].png,1,0,0.933
authentication_1_[2].png,1,0,1.216
authentication_1_[3].png,1,0,0.63
authentication_1_[4].png,1,0,1.201
authentication_0_[0].png,0,0.359,2.571
authentication_0_[1].png,0,5.182,2.21
authentication_0_[2].png,0,8.695,2.151
authentication_0_[3].png,0,2.291,2.872
authentication_0_[4].png,0,0.315,2.96
butter_1_[0].png,1,0,0.71
butter_1_[1].png,1,0,0.299
butter_1_[2].png,1,0,1.071
butter_1_[3].png,1,0,0.649
butter_1_[4].png,1,0,0.808
butter_0_[0].png,0,1.037,2.272
butter_0_[1].png,0,9.604,2.568
butter_0_[2].png,0,2.145,1.331
butter_0_[3].png,0,8.739,1.831
butter_0_[4].png,0,2.674,1.935
portuguese_1_[0].png,1,0,0.949
portuguese_1_[1].png,1,0,0.957
portuguese_1_[2].png,1,0,1.753
portuguese_1_[3].png,1,0,1.191
portuguese_1_[4].png,1,0,1.587
portuguese_0_[0].png,0,2.054,2.713
portuguese_0_[1].png,0,1.492,2.513
portuguese_0_[2].png,0,4.339,2.546
portuguese_0_[3].png,0,2.777,2.785
portuguese_0_[4].png,0,9.27,2.712
pendant_1_[0].png,1,0,1.246
pendant_1_[1].png,1,0,1.547
pendant_1_[2].png,1,0,2.197
pendant_1_[3].png,1,0,0.892
pendant_1_[4].png,1,0,0.938
pendant_0_[0].png,0,6.821,2.326
pendant_0_[1].png,0,1.871,2.709
pendant_0_[2].png,0,2.923,1.69
pendant_0_[3].png,0,15.308,2.072
pendant_0_[4].png,0,8.349,2.219
communicate_1_[0].png,1,0,0.596
communicate_1_[1].png,1,0,0.977
communicate_1_[2].png,1,0,2.516
communicate_1_[3].png,1,0,0.388
communicate_1_[4].png,1,0,1.142
communicate_0_[0].png,0,5.951,2.577
communicate_0_[1].png,0,0.559,3.322
communicate_0_[2].png,0,0.766,3.091
communicate_0_[3].png,0,0.273,2.311
communicate_0_[4].png,0,0.57,3.263
pepper_1_[0].png,1,0,0.645
pepper_1_[1].png,1,0,1.081
pepper_1_[2].png,1,0,1.365
pepper_1_[3].png,1,0,0.765
pepper_1_[4].png,1,0,0.841
pepper_0_[0].png,0,12.091,2.081
pepper_0_[1].png,0,3.009,1.767
pepper_0_[2].png,0,0.722,3.009
pepper_0_[3].png,0,0.686,1.738
pepper_0_[4].png,0,1.652,2.075
tired_1_[0].png,1,0,0.853
tired_1_[1].png,1,0,0.257
tired_1_[2].png,1,0,1.31
tired_1_[3].png,1,0,0.337
tired_1_[4].png,1,0,0.233
tired_0_[0].png,0,6.564,2.664
tired_0_[1].png,0,2.677,2.366
tired_0_[2].png,0,2.586,2.364
tired_0_[3].png,0,21.516,2.927
tired_0_[4].png,0,2.143,1.992
dresses_1_[0].png,1,0,1.43
dresses_1_[1].png,1,0,1.763
dresses_1_[2].png,1,0,1.645
dresses_1_[3].png,1,0,0.64
dresses_1_[4].png,1,0,2.012
dresses_0_[0].png,0,0.096,2.081
dresses_0_[1].png,0,0.176,2.85
dresses_0_[2].png,0,5.178,2.527
dresses_0_[3].png,0,7.381,2.364
dresses_0_[4].png,0,3.292,2.939
rugby_1_[0].png,1,0,1.75
rugby_1_[1].png,1,0,1.908
rugby_1_[2].png,1,0,0.708
rugby_1_[3].png,1,0,1.961
rugby_1_[4].png,1,0,1.301
rugby_0_[0].png,0,6.911,2.524
rugby_0_[1].png,0,3.325,3.036
rugby_0_[2].png,0,3.652,2.384
rugby_0_[3].png,0,5.019,1.982
rugby_0_[4].png,0,2.998,2.476
weapon_1_[0].png,1,0,1.153
weapon_1_[1].png,1,0,1.439
weapon_1_[2].png,1,0,1.167
weapon_1_[3].png,1,0,1.001
weapon_1_[4].png,1,0,1.253
weapon_0_[0].png,0,3.28,3.358
weapon_0_[1].png,0,5.312,2.41
weapon_0_[2].png,0,3.228,3.224
weapon_0_[3].png,0,7.368,2.029
weapon_0_[4].png,0,6.815,2.717
baptist_1_[0].png,1,0,1.073
baptist_1_[1].png,1,0,1.361
baptist_1_[2].png,1,0,0.862
baptist_1_[3].png,1,0,1.189
baptist_1_[4].png,1,0,1.176
baptist_0_[0].png,0,0.178,2.958
baptist_0_[1].png,0,10.137,2.385
baptist_0_[2].png,0,3.625,2.014
baptist_0_[3].png,0,0.539,2.265
baptist_0_[4].png,0,8.71,3.035
titten_1_[0].png,1,0,1.603
titten_1_[1].png,1,0,2.136
titten_1_[2].png,1,0,2.451
titten_1_[3].png,1,0,1.186
titten_1_[4].png,1,0,1.086
titten_0_[0].png,0,10.392,2.804
titten_0_[1].png,0,5.383,2.319
titten_0_[2].png,0,0.559,2.75
titten_0_[3].png,0,4.591,2.682
titten_0_[4].png,0,20.962,2.696
supplement_1_[0].png,1,0,2.092
supplement_1_[1].png,1,0,0.534
supplement_1_[2].png,1,0,0.959
supplement_1_[3].png,1,0,1.081
supplement_1_[4].png,1,0,1.307
supplement_0_[0].png,0,0.449,2.75
supplement_0_[1].png,0,3.637,2.72
supplement_0_[2].png,0,0.672,2.228
supplement_0_[3].png,0,0.689,2.352
supplement_0_[4].png,0,0.217,1.466
luggage_1_[0].png,1,0,0.949
luggage_1_[1].png,1,0,0.957
luggage_1_[2].png,1,0,1.753
luggage_1_[3].png,1,0,1.191
luggage_1_[4].png,1,0,1.587
luggage_0_[0].png,0,0.679,2.713
luggage_0_[1].png,0,0.638,2.513
luggage_0_[2].png,0,4.229,2.546
luggage_0_[3].png,0,3.001,2.785
luggage_0_[4].png,0,7.459,2.712
scientist_1_[0].png,1,0,0.71
scientist_1_[1].png,1,0,0.299
scientist_1_[2].png,1,0,1.071
scientist_1_[3].png,1,0,0.649
scientist_1_[4].png,1,0,0.808
scientist_0_[0].png,0,0.917,2.272
scientist_0_[1].png,0,22.06,2.568
scientist_0_[2].png,0,23.531,1.331
scientist_0_[3].png,0,4.56,1.831
scientist_0_[4].png,0,9.084,1.935
adverse_1_[0].png,1,0,1.72
adverse_1_[1].png,1,0,2.131
adverse_1_[2].png,1,0,0.62
adverse_1_[3].png,1,0,0.525
adverse_1_[4].png,1,0,0.88
adverse_0_[0].png,0,0.147,2.003
adverse_0_[1].png,0,7.189,2.519
adverse_0_[2].png,0,1.312,2.322
adverse_0_[3].png,0,0.436,3.016
adverse_0_[4].png,0,1.604,1.14
showtimes_1_[0].png,1,0,0.439
showtimes_1_[1].png,1,0,1.257
showtimes_1_[2].png,1,0,2.655
showtimes_1_[3].png,1,0,1.375
showtimes_1_[4].png,1,0,2.112
showtimes_0_[0].png,0,2.491,1.644
showtimes_0_[1].png,0,5.421,2.478
showtimes_0_[2].png,0,1.283,2.616
showtimes_0_[3].png,0,3.216,1.12
showtimes_0_[4].png,0,3.141,2.248
burden_1_[0].png,1,0,0.853
burden_1_[1].png,1,0,0.257
burden_1_[2].png,1,0,1.31
burden_1_[3].png,1,0,0.337
burden_1_[4].png,1,0,0.233
burden_0_[0].png,0,2.774,2.664
burden_0_[1].png,0,2.833,2.366
burden_0_[2].png,0,0.251,2.364
burden_0_[3].png,0,1.842,2.927
burden_0_[4].png,0,0.965,1.992
starsmerchant_1_[0].png,1,0,0.645
starsmerchant_1_[1].png,1,0,1.081
starsmerchant_1_[2].png,1,0,1.365
starsmerchant_1_[3].png,1,0,0.765
starsmerchant_1_[4].png,1,0,0.841
starsmerchant_0_[0].png,0,8.305,2.081
starsmerchant_0_[1].png,0,3.046,1.767
starsmerchant_0_[2].png,0,1.147,3.009
starsmerchant_0_[3].png,0,3.564,1.738
starsmerchant_0_[4].png,0,1.017,2.075
cal_1_[0].png,1,0,1.86
cal_1_[1].png,1,0,1.956
cal_1_[2].png,1,0,1.022
cal_1_[3].png,1,0,0.8
cal_1_[4].png,1,0,1.141
cal_0_[0].png,0,0.557,2.712
cal_0_[1].png,0,0.936,2.198
cal_0_[2].png,0,0.295,2.698
